92,-186,4,-186,25.400000000000002
93,-188,4,-188,25.400000000000002
94,-190,4,-190,25.400000000000002
95,-192,4,-192,25.400000000000002
96,-194,4,-194,25.400000000000002
97,-196,4,-196,25.400000000000002
98,-198,4,-198,25.400000000000002
99,-200,4,-200,25.400000000000002
100,-202,4,-202,25.400000000000002
101,-204,4,-204,25.400000000000002
102,-206,4,-206,25.400000000000002
103,-208,4,-208,25.400000000000002
104,-210,4,-210,25.400000000000002
105,-212,4,-212,25.400000000000002
106,-214,4,-214,25.400000000000002
107,-216,4,-216,25.400000000000002
108,-218,4,-218,25.400000000000002
109,-220,4,-220,25.400000000000002
110,-222,4,-222,25.400000000000002
111,-224,4,-224,25.400000000000002
112,-226,4,-226,25.400000000000002
113,-228,4,-228,25.400000000000002
114,-230,4,-230,25.400000000000002
115,-232,4,-232,25.400000000000002
116,-234,4,-234,25.400000000000002
117,-236,4,-236,25.400000000000002
118,-238,4,-238,25.400000000000002
119,-240,4,-240,25.400000000000002
120,-242,4,-242,25.400000000000002
121,-244,4,-244,25.400000000000002
122,-246,4,-246,25.400000000000002
123,-248,4,-248,25.400000000000002
124,-250,4,-250,25.400000000000002
125,-252,4,-252,25.400000000000002
126,-254,4,-254,25.400000000000002
127,-256,4,-256,25.400000000000002
128,-258,4,-258,25.400000000000002
129,-260,4,-260,25.400000000000002
130,-262,4,-262,25.400000000000002
131,-264,4,-264,25.400000000000002
132,-266,4,-266,25.400000000000002
133,-268,4,-268,25.400000000000002
134,-270,4,-270,25.400000000000002
135,-272,4,-272,25.400000000000002
136,-274,4,-274,25.400000000000002
137,-276,4,-276,25.400000000000002
138,-278,4,-278,25.400000000000002
139,-280,4,-280,25.400000000000002
140,-282,4,-282,25.400000000000002
141,-284,4,-284,25.400000000000002
142,-286,4,-286,25.400000000000002
143,-288,4,-288,25.400000000000002
144,-290,4,-290,25.400000000000002
145,-292,4,-292,25.400000000000002
146,-294,4,-294,25.400000000000002
147,-296,4,-296,25.400000000000002
148,-298,4,-298,25.400000000000002
149,-300,4,-300,25.400000000000002
150,-302,4,-302,25.400000000000002
151,-304,4,-304,25.400000000000002
152,-306,4,-306,25.400000000000002
153,-308,4,-308,25.400000000000002
154,-310,4,-310,25.400000000000002
155,-312,4,-312,25.400000000000002
156,-314,4,-314,25.400000000000002
157,-316,4,-316,25.400000000000002
158,-318,4,-318,25.400000000000002
159,-320,4,-320,25.400000000000002
160,-322,4,-322,25.400000000000002
161,-324,4,-324,25.400000000000002
162,-326,4,-326,25.400000000000002
163,-328,4,-328,25.400000000000002
164,-330,4,-330,25.400000000000002
165,-332,4,-332,25.400000000000002
166,-334,4,-334,25.400000000000002
167,-336,4,-336,25.400000000000002
168,-338,4,-338,25.400000000000002
169,-340,4,-340,25.400000000000002
170,-342,4,-342,25.400000000000002
171,-344,4,-344,25.400000000000002
172,-346,4,-346,25.400000000000002
173,-348,4,-348,25.400000000000002
174,-350,4,-350,25.400000000000002
175,-352,4,-352,25.400000000000002
176,-354,4,-354,25.400000000000002
177,-356,4,-356,25.400000000000002
178,-358,4,-358,25.400000000000002
179,-360,4,-360,25.400000000000002
180,-362,4,-362,25.400000000000002
181,-364,4,-364,25.400000000000002
182,-366,4,-366,25.400000000000002
183,-368,4,-368,25.400000000000002
184,-370,4,-370,25.400000000000002
185,-372,4,-372,25.400000000000002
186,-374,4,-374,25.400000000000002
187,-376,4,-376,25.400000000000002
188,-378,4,-378,25.400000000000002
189,-380,4,-380,25.400000000000002
190,-382,4,-382,25.400000000000002
191,-384,4,-384,25.400000000000002
192,-386,4,-386,25.400000000000002
193,-388,4,-388,25.400000000000002
194,-390,4,-390,25.400000000000002
195,-392,4,-392,25.400000000000002
196,-394,4,-394,25.400000000000002
197,-396,4,-396,25.400000000000002
198,-398,4,-398,25.400000000000002
199,-400,4,-400,25.400000000000002
200,-402,4,-402,25.400000000000002
201,-404,4,-404,25.400000000000002
202,-406,4,-406,25.400000000000002
203,-408,4,-408,25.400000000000002
204,-410,4,-410,25.400000000000002
205,-412,4,-412,25.400000000000002
206,-414,4,-414,25.400000000000002
207,-416,4,-416,25.400000000000002
208,-418,4,-418,25.400000000000002
209,-420,4,-420,25.400000000000002
210,-422,4,-422,25.400000000000002
211,-424,4,-424,25.400000000000002
212,-426,4,-426,25.400000000000002
213,-428,4,-428,25.400000000000002
214,-430,4,-430,25.400000000000002
215,-432,4,-432,25.400000000000002
216,-434,4,-434,25.400000000000002
217,-436,4,-436,25.400000000000002
218,-438,4,-438,25.400000000000002
219,-440,4,-440,25.400000000000002
220,-442,4,-442,25.400000000000002
221,-444,4,-444,25.400000000000002
222,-446,4,-446,25.400000000000002
223,-448,4,-448,25.400000000000002
224,-450,4,-450,25.400000000000002
225,-452,4,-452,25.400000000000002
226,-454,4,-454,25.400000000000002
227,-456,4,-456,25.400000000000002
228,-458,4,-458,25.400000000000002
229,-460,4,-460,25.400000000000002
230,-462,4,-462,25.400000000000002
231,-464,4,-464,25.400000000000002
232,-466,4,-466,25.400000000000002
233,-468,4,-468,25.400000000000002
234,-470,4,-470,25.400000000000002
235,-472,4,-472,25.400000000000002
236,-474,4,-474,25.400000000000002
237,-476,4,-476,25.400000000000002
238,-478,4,-478,25.400000000000002
239,-480,4,-480,25.400000000000002
240,-482,4,-482,25.400000000000002
241,-484,4,-484,25.400000000000002
242,-486,4,-486,25.400000000000002
243,-488,4,-488,25.400000000000002
244,-490,4,-490,25.400000000000002
245,-492,4,-492,25.400000000000002
246,-494,4,-494,25.400000000000002
247,-496,4,-496,25.400000000000002
248,-498,4,-498,25.400000000000002
249,-500,4,-500,25.400000000000002
250,-502,4,-502,25.400000000000002
251,-504,4,-504,25.400000000000002
252,-506,4,-506,25.400000000000002
253,-508,4,-508,25.400000000000002
254,-510,4,-510,25.400000000000002
255,-512,4,-512,25.400000000000002
256,-514,4,-514,25.400000000000002
257,-516,4,-516,25.400000000000002
258,-518,4,-518,25.400000000000002
259,-520,4,-520,25.400000000000002
260,-522,4,-522,25.400000000000002
261,-524,4,-524,25.400000000000002
262,-526,4,-526,25.400000000000002
263,-528,4,-528,25.400000000000002
264,-530,4,-530,25.400000000000002
265,-532,4,-532,25.400000000000002
266,-534,4,-534,25.400000000000002
267,-536,4,-536,25.400000000000002
268,-538,4,-538,25.400000000000002
269,-540,4,-540,25.400000000000002
270,-542,4,-542,25.400000000000002
271,-544,4,-544,25.400000000000002
272,-546,4,-546,25.400000000000002
273,-548,4,-548,25.400000000000002
274,-550,4,-550,25.400000000000002
275,-552,4,-552,25.400000000000002
276,-554,4,-554,25.400000000000002
277,-556,4,-556,25.400000000000002
278,-558,4,-558,25.400000000000002
279,-560,4,-560,25.400000000000002
280,-562,4,-562,25.400000000000002
281,-564,4,-564,25.400000000000002
282,-566,4,-566,25.400000000000002
283,-568,4,-568,25.400000000000002
284,-570,4,-570,25.400000000000002
285,-572,4,-572,25.400000000000002
286,-574,4,-574,25.400000000000002
287,-576,4,-576,25.400000000000002
288,-578,4,-578,25.400000000000002
289,-580,4,-580,25.400000000000002
290,-582,4,-582,25.400000000000002
291,-584,4,-584,25.400000000000002
292,-586,4,-586,25.400000000000002
293,-588,4,-588,25.400000000000002
294,-590,4,-590,25.400000000000002
295,-592,4,-592,25.400000000000002
296,-594,4,-594,25.400000000000002
297,-596,4,-596,25.400000000000002
298,-598,4,-598,25.400000000000002
299,-600,4,-600,25.400000000000002
300,-602,4,-602,25.400000000000002
301,-604,4,-604,25.400000000000002
302,-606,4,-606,25.400000000000002
303,-608,4,-608,25.400000000000002
304,-610,4,-610,25.400000000000002
305,-612,4,-612,25.400000000000002
306,-614,4,-614,25.400000000000002
307,-616,4,-616,25.400000000000002
308,-618,4,-618,25.400000000000002
309,-620,4,-620,25.400000000000002
310,-622,4,-622,25.400000000000002
311,-624,4,-624,25.400000000000002
312,-626,4,-626,25.400000000000002
313,-628,4,-628,25.400000000000002
314,-630,4,-630,25.400000000000002
315,-632,4,-632,25.400000000000002
316,-634,4,-634,25.400000000000002
317,-636,4,-636,25.400000000000002
318,-638,4,-638,25.400000000000002
319,-640,4,-640,25.400000000000002
320,-642,4,-642,25.400000000000002
321,-644,4,-644,25.400000000000002
322,-646,4,-646,25.400000000000002
323,-648,4,-648,25.400000000000002
324,-650,4,-650,25.400000000000002
325,-652,4,-652,25.400000000000002
326,-654,4,-654,25.400000000000002
